# X position, Y position, Z position, X direction, Y direction, Z direction, Intensity
-0.93321490 -0.21267610 -0.28961842 0.01095748 -0.99993418 0.00340060 0.99924292
-0.93321490 -0.21267610 0.28961842 0.01095748 -0.99993418 -0.00340060 0.99924292
-0.86873726 -0.11118497 -0.48263181 0.02269456 -0.99966294 0.01260809 0.98031954
-0.86873726 -0.11118497 0.48263181 0.02269456 -0.99966294 -0.01260809 0.98031954
-0.48263181 -0.11118497 -0.86873726 0.01260809 -0.99966294 0.02269456 0.98031954
-0.48263181 -0.11118497 0.86873726 0.01260809 -0.99966294 -0.02269456 0.98031954
-0.28961842 -0.21267610 -0.93321490 0.00340060 -0.99993418 0.01095748 0.99924292
-0.28961842 -0.21267610 0.93321490 0.00340060 -0.99993418 -0.01095748 0.99924292
0.28961842 -0.21267610 -0.93321490 -0.00340060 -0.99993418 0.01095748 0.99924292
0.28961842 -0.21267610 0.93321490 -0.00340060 -0.99993418 -0.01095748 0.99924292
0.48263181 -0.11118497 -0.86873726 -0.01260809 -0.99966294 0.02269456 0.98031954
0.48263181 -0.11118497 0.86873726 -0.01260809 -0.99966294 -0.02269456 0.98031954
0.86873726 -0.11118497 -0.48263181 -0.02269456 -0.99966294 0.01260809 0.98031954
0.86873726 -0.11118497 0.48263181 -0.02269456 -0.99966294 -0.01260809 0.98031954
0.93321490 -0.21267610 -0.28961842 -0.01095748 -0.99993418 0.00340060 0.99924292
0.93321490 -0.21267610 0.28961842 -0.01095748 -0.99993418 -0.00340060 0.99924292
-0.81810357 -0.14568888 -0.55631043 -0.06343270 -0.99705352 -0.04313423 0.23041397
-0.81810357 -0.14568888 0.55631043 -0.06343270 -0.99705352 0.04313423 0.23041397
-0.55631043 -0.14568888 -0.81810357 -0.04313423 -0.99705352 -0.06343270 0.23041397
-0.55631043 -0.14568888 0.81810357 -0.04313423 -0.99705352 0.06343270 0.23041397
0.55631043 -0.14568888 -0.81810357 0.04313423 -0.99705352 -0.06343270 0.23041397
0.55631043 -0.14568888 0.81810357 0.04313423 -0.99705352 0.06343270 0.23041397
0.81810357 -0.14568888 -0.55631043 0.06343270 -0.99705352 -0.04313423 0.23041397
0.81810357 -0.14568888 0.55631043 0.06343270 -0.99705352 0.04313423 0.23041397
-0.95953338 -0.16016183 -0.23161150 -0.11098319 -0.99346116 -0.02678905 0.00194423
-0.98500409 -0.03041878 -0.16982829 -0.28124154 -0.95841115 -0.04848992 0.00044513
-0.98500409 -0.03041878 0.16982829 -0.28124154 -0.95841115 0.04848992 0.00044513
-0.95953338 -0.16016183 0.23161150 -0.11098319 -0.99346116 0.02678905 0.00194423
-0.87855559 -0.22181997 -0.42300825 -0.03174773 -0.99937902 -0.01528594 0.00348696
-0.87855559 -0.22181997 0.42300825 -0.03174773 -0.99937902 0.01528594 0.00348696
-0.74173718 -0.44206955 -0.50438128 0.19247241 -0.97253508 0.13088124 0.00370612
-0.74173718 -0.44206955 0.50438128 0.19247241 -0.97253508 -0.13088124 0.00370612
-0.76100923 -0.16016183 -0.62865980 -0.08802115 -0.99346116 -0.07271313 0.00194423
-0.76100923 -0.16016183 0.62865980 -0.08802115 -0.99346116 0.07271313 0.00194423
