# Theta (deg), Enclosed Intensity, Normalized Enclosed Intensity
0.00000000 0.00000000 0.00000000
0.10000000 8.98090072 0.01489249
0.20000000 8.98090072 0.01489249
0.30000000 24.78856216 0.04110540
0.40000000 24.78856216 0.04110540
0.50000000 24.78856216 0.04110540
0.60000000 24.78856216 0.04110540
0.70000000 40.71861176 0.06752126
0.80000000 48.68717584 0.08073505
0.90000000 57.60300304 0.09551964
1.00000000 65.28297280 0.10825488
1.10000000 71.76948880 0.11901108
1.20000000 79.72788648 0.13220802
1.30000000 94.45534504 0.15662969
1.40000000 108.11430928 0.17927954
1.50000000 108.20998840 0.17943820
1.60000000 116.15748912 0.19261707
1.70000000 136.03534756 0.22557934
1.80000000 136.03818172 0.22558404
1.90000000 136.04521540 0.22559571
2.00000000 151.88896292 0.25186845
2.10000000 167.69937892 0.27808593
2.20000000 167.71077940 0.27810483
2.30000000 167.71077940 0.27810483
2.40000000 167.71077940 0.27810483
2.50000000 175.63451092 0.29124429
2.60000000 182.89076596 0.30327690
2.70000000 182.89076596 0.30327690
2.80000000 186.86725556 0.30987088
2.90000000 186.86725556 0.30987088
3.00000000 186.86725556 0.30987088
3.10000000 186.86847348 0.30987290
3.20000000 215.85338100 0.35793685
3.30000000 215.85338100 0.35793685
3.40000000 222.47172740 0.36891166
3.50000000 230.27087924 0.38184453
3.60000000 235.88019732 0.39114613
3.70000000 235.88019732 0.39114613
3.80000000 238.76152372 0.39592407
3.90000000 250.49046080 0.41537347
4.00000000 250.49046080 0.41537347
4.10000000 250.49046080 0.41537347
4.20000000 258.40235872 0.42849330
4.30000000 258.40235872 0.42849330
4.40000000 258.40235872 0.42849330
4.50000000 274.23771352 0.45475213
4.60000000 285.40559968 0.47327117
4.70000000 285.40559968 0.47327117
4.80000000 285.40559968 0.47327117
4.90000000 285.40559968 0.47327117
5.00000000 304.16551448 0.50437962
5.10000000 304.16551448 0.50437962
5.20000000 327.56007608 0.54317344
5.30000000 330.57953848 0.54818043
5.40000000 330.57953848 0.54818043
5.50000000 346.28339448 0.57422120
5.60000000 346.28339448 0.57422120
5.70000000 353.77184232 0.58663885
5.80000000 357.94707208 0.59356239
5.90000000 357.94707208 0.59356239
6.00000000 357.94707208 0.59356239
6.10000000 373.37650184 0.61914810
6.20000000 373.37650184 0.61914810
6.30000000 381.33150872 0.63233941
6.40000000 389.26816144 0.64550029
6.50000000 389.26816144 0.64550029
6.60000000 389.26816144 0.64550029
6.70000000 389.26816144 0.64550029
6.80000000 389.26816144 0.64550029
6.90000000 403.04478072 0.66834524
7.00000000 410.94224464 0.68144114
7.10000000 410.94224464 0.68144114
7.20000000 410.94224464 0.68144114
7.30000000 410.94224464 0.68144114
7.40000000 410.94224464 0.68144114
7.50000000 410.94224464 0.68144114
7.60000000 410.94224464 0.68144114
7.70000000 410.96215416 0.68147415
7.80000000 410.96215416 0.68147415
7.90000000 418.09761408 0.69330646
8.00000000 418.09761408 0.69330646
8.10000000 425.88649592 0.70622230
8.20000000 425.88649592 0.70622230
8.30000000 425.88649592 0.70622230
8.40000000 425.88649592 0.70622230
8.50000000 425.88649592 0.70622230
8.60000000 425.91773232 0.70627410
8.70000000 425.92113408 0.70627974
8.80000000 425.92113408 0.70627974
8.90000000 425.92113408 0.70627974
9.00000000 425.92113408 0.70627974
9.10000000 425.92113408 0.70627974
9.20000000 425.92113408 0.70627974
9.30000000 425.92113408 0.70627974
9.40000000 433.57627648 0.71897381
9.50000000 444.77735416 0.73754789
9.60000000 444.77735416 0.73754789
9.70000000 444.78602080 0.73756226
9.80000000 444.78602080 0.73756226
9.90000000 444.86262096 0.73768929
10.00000000 444.86262096 0.73768929
10.10000000 444.86262096 0.73768929
10.20000000 444.86262096 0.73768929
10.30000000 444.86548912 0.73769404
10.40000000 444.86548912 0.73769404
10.50000000 444.86548912 0.73769404
10.60000000 444.86548912 0.73769404
10.70000000 465.94231384 0.77264449
10.80000000 465.94231384 0.77264449
10.90000000 480.77299960 0.79723734
11.00000000 483.60545584 0.80193423
11.10000000 483.60545584 0.80193423
11.20000000 483.61565136 0.80195114
11.30000000 483.61565136 0.80195114
11.40000000 483.61565136 0.80195114
11.50000000 483.61565136 0.80195114
11.60000000 483.61565136 0.80195114
11.70000000 493.28031184 0.81797747
11.80000000 493.44184128 0.81824532
11.90000000 493.44868320 0.81825667
12.00000000 493.44868320 0.81825667
12.10000000 493.46843640 0.81828943
12.20000000 493.46843640 0.81828943
12.30000000 493.46843640 0.81828943
12.40000000 493.46843640 0.81828943
12.50000000 493.47185736 0.81829510
12.60000000 493.47185736 0.81829510
12.70000000 493.47185736 0.81829510
12.80000000 493.47185736 0.81829510
12.90000000 493.75983512 0.81877263
13.00000000 493.75983512 0.81877263
13.10000000 493.75983512 0.81877263
13.20000000 493.75983512 0.81877263
13.30000000 493.87713336 0.81896714
13.40000000 493.87713336 0.81896714
13.50000000 493.87713336 0.81896714
13.60000000 494.17294216 0.81945767
13.70000000 494.17294216 0.81945767
13.80000000 501.40362668 0.83144788
13.90000000 501.40362668 0.83144788
14.00000000 501.40362668 0.83144788
14.10000000 501.41755316 0.83147097
14.20000000 501.54478780 0.83168196
14.30000000 501.54478780 0.83168196
14.40000000 501.56202076 0.83171054
14.50000000 501.57006268 0.83172387
14.60000000 501.57006268 0.83172387
14.70000000 501.57006268 0.83172387
14.80000000 507.75487324 0.84197978
14.90000000 507.79942656 0.84205366
15.00000000 507.79942656 0.84205366
15.10000000 507.79942656 0.84205366
15.20000000 507.80644632 0.84206530
15.30000000 507.80644632 0.84206530
15.40000000 518.43526104 0.85969043
15.50000000 518.43526104 0.85969043
15.60000000 519.37349480 0.86124625
15.70000000 524.75091416 0.87016330
15.80000000 524.92473744 0.87045154
15.90000000 525.23031928 0.87095827
16.00000000 525.23031928 0.87095827
16.10000000 525.23567432 0.87096715
16.20000000 525.23910824 0.87097285
16.30000000 525.24011096 0.87097451
16.40000000 525.24011096 0.87097451
16.50000000 525.24011096 0.87097451
16.60000000 525.24011096 0.87097451
16.70000000 525.24011096 0.87097451
16.80000000 525.24011096 0.87097451
16.90000000 531.99775864 0.88218031
17.00000000 532.00093448 0.88218558
17.10000000 532.00093448 0.88218558
17.20000000 532.00093448 0.88218558
17.30000000 532.00093448 0.88218558
17.40000000 532.00093448 0.88218558
17.50000000 532.00093448 0.88218558
17.60000000 532.00093448 0.88218558
17.70000000 532.98056040 0.88381004
17.80000000 532.98056040 0.88381004
17.90000000 532.98056040 0.88381004
18.00000000 532.98262716 0.88381346
18.10000000 532.98262716 0.88381346
18.20000000 532.98262716 0.88381346
18.30000000 532.98362884 0.88381512
18.40000000 533.03069660 0.88389317
18.50000000 533.03069660 0.88389317
18.60000000 533.03069660 0.88389317
18.70000000 533.03069660 0.88389317
18.80000000 533.03069660 0.88389317
18.90000000 533.03069660 0.88389317
19.00000000 533.03069660 0.88389317
19.10000000 533.03069660 0.88389317
19.20000000 533.03069660 0.88389317
19.30000000 538.39430324 0.89278732
19.40000000 538.39430324 0.89278732
19.50000000 538.39430324 0.89278732
19.60000000 538.39973124 0.89279633
19.70000000 538.39973124 0.89279633
19.80000000 538.39973124 0.89279633
19.90000000 538.39973124 0.89279633
20.00000000 538.39973124 0.89279633
20.10000000 538.39973124 0.89279633
20.20000000 538.39973124 0.89279633
20.30000000 538.39973124 0.89279633
20.40000000 538.39973124 0.89279633
20.50000000 538.39973124 0.89279633
20.60000000 538.39973124 0.89279633
20.70000000 538.39973124 0.89279633
20.80000000 538.39973124 0.89279633
20.90000000 538.39973124 0.89279633
21.00000000 538.39973124 0.89279633
21.10000000 538.39973124 0.89279633
21.20000000 538.39973124 0.89279633
21.30000000 538.46422876 0.89290328
21.40000000 538.46422876 0.89290328
21.50000000 538.46708412 0.89290801
