# Theta (deg), Enclosed Intensity, Normalized Enclosed Intensity
0.00000000 0.00000000 0.00000000
0.10000000 0.01914288 0.00002930
0.20000000 0.01914288 0.00002930
0.30000000 0.01914288 0.00002930
0.40000000 0.05328648 0.00008155
0.50000000 0.05328648 0.00008155
0.60000000 0.06446992 0.00009867
0.70000000 0.06446992 0.00009867
0.80000000 4.05773596 0.00621018
0.90000000 4.05773596 0.00621018
1.00000000 4.05773596 0.00621018
1.10000000 4.05773596 0.00621018
1.20000000 4.05773596 0.00621018
1.30000000 4.06502388 0.00622133
1.40000000 4.07376276 0.00623471
1.50000000 4.07376276 0.00623471
1.60000000 4.07376276 0.00623471
1.70000000 4.12615492 0.00631489
1.80000000 4.12615492 0.00631489
1.90000000 4.12615492 0.00631489
2.00000000 12.11265116 0.01853786
2.10000000 12.11265116 0.01853786
2.20000000 12.12485764 0.01855654
2.30000000 12.12485764 0.01855654
2.40000000 12.12485764 0.01855654
2.50000000 12.14814924 0.01859219
2.60000000 12.14814924 0.01859219
2.70000000 16.14133076 0.02470357
2.80000000 16.14133076 0.02470357
2.90000000 16.14133076 0.02470357
3.00000000 16.14133076 0.02470357
3.10000000 16.14133076 0.02470357
3.20000000 16.14133076 0.02470357
3.30000000 24.12759164 0.03692617
3.40000000 24.12759164 0.03692617
3.50000000 24.12759164 0.03692617
3.60000000 24.12759164 0.03692617
3.70000000 24.21126804 0.03705424
3.80000000 24.21126804 0.03705424
3.90000000 32.19750180 0.04927680
4.00000000 32.19750180 0.04927680
4.10000000 32.19750180 0.04927680
4.20000000 32.19750180 0.04927680
4.30000000 32.28757892 0.04941466
4.40000000 32.28757892 0.04941466
4.50000000 32.28757892 0.04941466
4.60000000 44.26655532 0.06774793
4.70000000 44.27963004 0.06776795
4.80000000 44.27963004 0.06776795
4.90000000 44.27963004 0.06776795
5.00000000 44.27963004 0.06776795
5.10000000 44.29409940 0.06779009
5.20000000 44.29409940 0.06779009
5.30000000 60.03279052 0.09187744
5.40000000 60.03279052 0.09187744
5.50000000 60.05289676 0.09190821
5.60000000 60.05289676 0.09190821
5.70000000 60.05289676 0.09190821
5.80000000 60.05289676 0.09190821
5.90000000 68.03406684 0.10412302
6.00000000 76.01923060 0.11634395
6.10000000 89.66584644 0.13722947
6.20000000 89.66584644 0.13722947
6.30000000 89.67011276 0.13723600
6.40000000 89.67011276 0.13723600
6.50000000 89.67011276 0.13723600
6.60000000 89.67011276 0.13723600
6.70000000 100.24691440 0.15342331
6.80000000 116.02320144 0.17756819
6.90000000 116.02320144 0.17756819
7.00000000 123.98208280 0.18974890
7.10000000 123.98208280 0.18974890
7.20000000 123.98208280 0.18974890
7.30000000 123.98208280 0.18974890
7.40000000 123.98208280 0.18974890
7.50000000 128.38161856 0.19648219
7.60000000 128.38161856 0.19648219
7.70000000 128.38161856 0.19648219
7.80000000 128.38161856 0.19648219
7.90000000 128.38161856 0.19648219
8.00000000 128.38161856 0.19648219
8.10000000 128.38161856 0.19648219
8.20000000 128.38161856 0.19648219
8.30000000 144.34505952 0.22091350
8.40000000 144.34505952 0.22091350
8.50000000 151.82337888 0.23235873
8.60000000 151.82337888 0.23235873
8.70000000 155.80423312 0.23845124
8.80000000 155.80423312 0.23845124
8.90000000 155.80423312 0.23845124
9.00000000 155.80423312 0.23845124
9.10000000 155.80423312 0.23845124
9.20000000 155.80423312 0.23845124
9.30000000 155.80423312 0.23845124
9.40000000 155.82936236 0.23848970
9.50000000 155.82936236 0.23848970
